13991984@N05,20
74612729@N00,305
87533642@N00,356
29242611@N05,90
39952962@N00,152
43754375@N00,176
44124362019@N01,179
12384872@N08,9
23090753@N06,51
24694600@N00,61
25888224@N03,70
67917860@N00,274
79961175@N00,323
21903607@N04,41
24896306@N00,62
39173558@N03,149
44926895@N07,185
12505664@N00,12
30099537@N02,97
47173486@N00,191
49708294@N07,207
89965849@N00,366
12810816@N08,15
30717090@N06,101
79877212@N00,321
85248599@N00,349
8852942@N08,361
8891828@N05,362
91267084@N00,371
17267375@N05,28
32635026@N00,108
50038401@N02,212
71311519@N00,286
84275582@N03,343
21147679@N08,35
25888083@N00,69
44152183@N07,181
48566562@N06,199
56996210@N06,238
67340503@N05,271
71039892@N00,284
77736600@N00,319
28808573@N04,88
36362496@N02,134
40772617@N07,159
44966693@N00,187
13322960@N00,18
64667184@N02,266
9252705@N03,375
52527003@N00,222
59024453@N06,244
76758469@N00,313
8203293@N03,335
36749444@N06,138
40741666@N05,158
41031482@N04,161
42740044@N05,169
47335063@N08,192
77034082@N00,314
98533355@N00,397
15702545@N00,25
20448026@N00,34
37029412@N00,141
39294044@N00,150
49296659@N00,203
52585985@N06,223
65070919@N02,267
71321381@N00,287
11354044@N05,4
44124450615@N01,180
44954349@N00,186
46464136@N00,190
92636246@N00,376
21772716@N03,39
29298454@N00,91
32877343@N07,110
62942199@N08,258
36328344@N04,132
44851088@N00,184
63766699@N00,262
69902437@N00,281
25619049@N04,67
32006782@N00,107
34850133@N03,119
35034350382@N01,124
77526889@N00,316
96301288@N00,388
43935389368@N01,177
48355243@N00,198
49462908@N00,205
61585804@N00,251
15308437@N00,24
22087824@N00,43
22783145@N04,48
35034349721@N01,123
63974906@N00,263
77581941@N00,317
8509783@N03,347
12527903@N00,13
29200401@N03,89
36521977832@N01,136
74527865@N00,304
92100908@N05,374
56728000@N00,234
64015960@N00,264
70499124@N00,283
81211130@N00,329
68743756@N00,280
22669489@N00,46
23204349@N00,52
36521984920@N01,137
54164862@N00,226
81788993@N00,333
24564553@N08,58
25501326@N02,64
35043861@N08,125
45541732@N06,189
23063899@N07,50
36976184@N02,140
54511827@N00,227
62388035@N07,255
26989796@N03,79
29989965@N00,95
33752889@N08,115
8553222@N02,350
55299380@N00,229
94178263@N00,380
13101664@N03,17
38227973@N07,146
49787588@N00,208
50507715@N00,214
73024804@N00,298
85736811@N00,352
8909846@N06,364
14003952@N04,21
17835110@N00,32
24670956@N04,60
68328254@N00,277
40037997@N02,154
48889122860@N01,200
89096947@N00,363
17757546@N00,31
22896220@N05,49
36330824413@N01,133
39155920@N04,148
74828704@N00,306
77364115@N06,315
82909078@N07,339
85049343@N00,346
11939556@N00,6
12002368@N08,7
12173213@N00,8
34191106@N00,118
56413961@N00,231
12767075@N02,14
12873985@N00,16
22765417@N06,47
43722173@N05,173
41392618@N06,162
87126425@N00,355
22326777@N06,44
23386158@N00,53
24328671@N07,56
27412055@N03,80
7183730@N06,292
84326824@N00,344
91041933@N00,370
21872605@N00,40
35028640@N00,121
40295335@N00,155
40524562@N00,157
50879288@N06,215
57449524@N00,240
7192664@N07,293
72396314@N00,294
26775981@N05,78
27625765@N00,82
33624291@N04,114
37346774@N00,143
7380590@N03,301
9574497@N07,387
98601772@N00,398
21334807@N00,36
35336901@N00,127
41894168898@N01,165
9643030@N08,389
61478317@N06,250
68473409@N00,278
82414749@N00,337
88016824@N00,359
38235150@N00,147
39975399@N00,153
44613915@N00,183
56638827@N00,233
56391571@N00,230
89188494@N00,365
74223826@N00,303
76488173@N02,312
78122393@N00,320
17407749@N00,29
37996602718@N01,145
56745428@N00,235
7422166@N06,302
87807876@N00,357
17155295@N00,27
29833755@N08,93
43515091@N08,172
71589712@N00,290
28110754@N04,86
60711235@N00,246
60993083@N00,248
72537299@N00,295
95387115@N03,386
53064522@N00,224
73003003@N07,297
8142856@N05,331
8372469@N08,340
67387917@N04,272
90664717@N00,369
95157838@N00,385
98153629@N00,395
12452841@N00,10
43749456@N05,175
58781173@N00,243
64651023@N00,265
61925460@N00,252
68089733@N00,276
73488908@N00,300
74888386@N00,307
12455012@N00,11
28379369@N03,87
30447586@N00,100
48009694@N00,197
8025698@N08,326
84636962@N00,345
51035640596@N01,218
52013277@N02,220
56944727@N00,237
59380041@N07,245
10297518@N00,0
19544554@N00,33
23562237@N00,54
27889738@N07,83
68686790@N00,279
71206023@N00,285
7287903@N08,296
96811126@N00,391
36516818@N00,135
95111171@N00,384
80256513@N00,325
90412721@N00,368
91609485@N00,373
96552229@N07,390
10307040@N08,1
33888437@N06,117
45335371@N00,188
52043939@N00,221
47573122@N05,194
53289105@N00,225
63706780@N03,261
81397230@N00,330
115391424@N05,5
24484507@N00,57
31484513@N00,105
31784544@N00,106
91462563@N00,372
8092568@N04,328
13715300@N06,19
32697239@N04,109
51035737977@N01,219
63522147@N00,260
85169164@N00,348
87838077@N00,358
9330653@N02,378
25649704@N06,68
33817101@N02,116
43742518@N03,174
56886057@N00,236
41445350@N00,163
42788598@N00,170
50893125@N03,216
67666998@N00,273
14224905@N08,22
30125839@N00,98
36064583@N03,129
40461160@N00,156
94611163@N00,382
36187690@N04,131
49968453@N02,211
71459982@N00,289
7620454@N04,310
25368895@N00,63
26414679@N05,74
26678013@N00,76
33195821@N00,113
84077682@N00,341
9829009@N03,396
50046321@N08,213
71453924@N00,288
82815724@N00,338
94387617@N00,381
16501075@N00,26
21550108@N02,38
94984113@N00,383
61932398@N00,253
82365211@N00,336
9341853@N08,379
28085557@N00,85
30254149@N02,99
35955268@N00,128
49895655@N06,209
80072069@N00,324
97898435@N00,393
99708700@N00,400
21929939@N06,42
26205832@N00,72
49948988@N03,210
63282110@N00,259
61336814@N07,249
31338008@N08,104
36093266@N06,130
37178683@N08,142
39471887@N06,151
62929416@N00,257
67161842@N00,270
79958874@N00,322
40866968@N06,160
47843154@N07,195
48912436@N07,201
57201841@N03,239
25549340@N00,65
49395947@N00,204
75905404@N00,309
9036889@N06,367
25616401@N03,66
26757052@N04,77
49176583@N00,202
85600292@N03,351
76236359@N00,311
37988187@N00,144
41786434@N04,164
65847118@N06,268
68009656@N00,275
29925521@N06,94
56541240@N00,232
60855282@N08,247
98827484@N00,399
17691489@N06,30
44385440@N00,182
58165732@N00,241
7183194@N02,291
75309441@N02,308
26202414@N08,71
26400747@N03,73
27921677@N00,84
32884848@N07,111
84104729@N00,342
34977761@N06,120
42620619@N05,168
55140112@N06,228
70323761@N00,282
10340578@N06,2
23850658@N06,55
24649145@N03,59
30788820@N02,102
81498457@N00,332
81943113@N00,334
51035566865@N01,217
30983068@N06,103
33048476@N08,112
35034345551@N01,122
43113903@N00,171
97768382@N00,392
42117243@N00,167
49503111483@N01,206
77684811@N00,318
8851477@N08,360
58255533@N03,242
29664906@N04,92
30021894@N06,96
47379538@N00,193
47957339@N00,196
35180387@N04,126
36856587@N00,139
61937148@N00,254
62897163@N00,256
10422365@N03,3
14674202@N04,23
26456204@N07,75
27568262@N00,81
73479994@N00,299
8086087@N08,327
85803506@N05,353
97972855@N00,394
66172503@N00,269
86218875@N00,354
92961234@N00,377
21442750@N07,37
22613977@N04,45
42078772@N00,166
44124291728@N01,178
